order_id,customer_id,order_date,city,city_tier,category,order_value,is_cod,is_returned,delivery_days,shipping_cost
ORD200322,CUST127617,2025-03-24,Bangalore,1,Face Care,767.94,True,True,1.9,52.75
ORD200323,CUST127617,2024-04-16,Bangalore,1,Face Care,839.61,True,False,1.9,45.85
ORD200325,CUST115597,2024-02-03,Vadodara,2,Hair Care,382.49,False,False,2.2,53.62
ORD200326,CUST115597,2024-04-16,Vadodara,2,Body Care,896.16,True,True,2.1,54.28
ORD200327,CUST115597,2024-04-08,Vadodara,2,Face Care,461.83,True,True,5.4,75.11
ORD200328,CUST115597,2024-08-13,Vadodara,2,Face Care,1770.51,True,False,4.6,73.14
ORD200329,CUST115597,2024-04-30,Vadodara,2,Hair Care,418.04,False,False,4.8,80.35
ORD200331,CUST133973,2024-02-01,Bangalore,1,Hair Care,829.01,True,False,3.3,72.06
ORD200332,CUST133973,2024-04-06,Bangalore,1,Face Care,1088.18,True,False,2.4,52.44
ORD200333,CUST133973,2024-09-03,Bangalore,1,Face Care,527.6,True,True,4.2,74.83
ORD200334,CUST133973,2024-05-11,Bangalore,1,Body Care,351.75,False,False,1.4,52.78
ORD200336,CUST130396,2024-02-01,Jabalpur,3,Body Care,507.1,True,True,7.1,97.92
ORD200337,CUST130396,2024-02-17,Jabalpur,3,Combo/Kit,1585.76,True,False,6.5,101.2
ORD200338,CUST130396,2025-03-03,Jabalpur,3,Body Care,199.0,True,True,4.5,75.64
ORD200339,CUST135000,2024-01-31,Coimbatore,2,Face Care,714.53,True,True,5.0,79.82
ORD200340,CUST135000,2024-05-17,Coimbatore,2,Face Care,523.16,False,False,5.1,73.7
ORD200341,CUST135000,2024-04-24,Coimbatore,2,Face Care,874.34,True,False,5.8,84.24
ORD200342,CUST135000,2024-07-08,Coimbatore,2,Combo/Kit,1536.72,False,True,3.5,65.0
ORD200343,CUST135000,2024-04-12,Coimbatore,2,Sunscreen,349.35,True,False,3.4,61.95
ORD200345,CUST108509,2024-02-05,Pune,1,Hair Care,740.24,True,False,2.9,72.25
ORD200346,CUST108509,2024-02-06,Pune,1,Sunscreen,415.66,True,True,4.5,63.76
ORD200347,CUST108509,2024-04-22,Pune,1,Face Care,1569.48,False,False,1.0,43.38
ORD200348,CUST108509,2024-09-27,Pune,1,Hair Care,338.1,False,False,1.8,48.02
ORD200350,CUST133911,2024-02-01,Coimbatore,2,Face Care,572.91,False,True,3.2,64.5
ORD200351,CUST133911,2024-02-13,Coimbatore,2,Face Care,694.32,True,False,4.8,77.49
ORD200352,CUST133911,2024-07-14,Coimbatore,2,Combo/Kit,1812.99,True,False,3.1,64.42
ORD200353,CUST133911,2024-05-11,Coimbatore,2,Combo/Kit,1009.22,True,False,5.5,94.18
ORD200354,CUST133911,2024-12-08,Coimbatore,2,Hair Care,281.64,True,False,4.3,82.23
ORD200356,CUST116536,2024-02-05,Delhi,1,Combo/Kit,1373.56,False,False,1.0,41.0
ORD200357,CUST116536,2024-03-11,Delhi,1,Face Care,618.2,False,True,1.5,40.42
ORD200358,CUST116536,2024-03-18,Delhi,1,Face Care,725.06,True,False,3.4,58.78
ORD200359,CUST116536,2024-07-30,Delhi,1,Combo/Kit,2418.57,True,False,2.9,66.21
ORD200360,CUST116536,2024-04-14,Delhi,1,Sunscreen,588.87,True,True,1.3,45.43
ORD200361,CUST116536,2024-05-09,Delhi,1,Combo/Kit,1474.64,False,False,2.9,57.82
ORD200363,CUST105070,2024-02-04,Mumbai,1,Face Care,702.59,True,False,1.8,47.9
ORD200364,CUST105070,2024-04-18,Mumbai,1,Face Care,777.76,False,False,1.0,52.25
ORD200365,CUST105070,2024-03-08,Mumbai,1,Sunscreen,340.98,False,True,4.6,81.67
ORD200366,CUST105070,2024-07-04,Mumbai,1,Face Care,461.05,True,True,3.1,66.51
ORD200367,CUST105070,2025-03-11,Mumbai,1,Sunscreen,888.39,False,False,3.6,70.36
ORD200368,CUST105070,2024-03-11,Mumbai,1,Body Care,400.25,False,False,1.0,32.18
ORD200369,CUST107033,2024-02-05,Mumbai,1,Combo/Kit,789.67,False,False,4.4,76.45
ORD200370,CUST107033,2024-03-04,Mumbai,1,Combo/Kit,1361.62,False,True,3.2,55.93
ORD200371,CUST107033,2024-03-29,Mumbai,1,Face Care,826.02,False,False,2.0,54.91
ORD200372,CUST107033,2024-02-02,Mumbai,1,Body Care,495.3,True,False,1.0,46.63
ORD200373,CUST107033,2025-07-20,Mumbai,1,Body Care,609.36,False,False,1.0,41.3
ORD200374,CUST121039,2024-02-02,Amritsar,3,Face Care,747.47,True,False,6.0,86.63
ORD200375,CUST121039,2024-06-16,Amritsar,3,Combo/Kit,1344.03,False,False,6.5,89.46
ORD200376,CUST121039,2024-09-06,Amritsar,3,Face Care,936.31,True,False,6.9,100.69
ORD200377,CUST121039,2025-12-29,Amritsar,3,Face Care,726.98,True,False,7.8,108.98
ORD200379,CUST119964,2024-02-03,Delhi,1,Hair Care,616.09,False,False,1.0,44.98
ORD200380,CUST119964,2024-02-26,Delhi,1,Face Care,1023.0,False,False,1.3,36.39
ORD200381,CUST119964,2024-11-28,Delhi,1,Face Care,762.83,False,False,2.2,48.97
ORD200382,CUST119964,2024-04-27,Delhi,1,Hair Care,395.11,False,False,1.9,44.51
ORD200384,CUST113235,2024-02-03,Ahmedabad,1,Body Care,709.34,False,False,1.0,43.04
ORD200385,CUST113235,2024-07-13,Ahmedabad,1,Combo/Kit,1051.87,True,False,3.9,70.02
ORD200386,CUST113235,2024-02-19,Ahmedabad,1,Face Care,635.18,False,False,2.5,59.87
ORD200387,CUST113235,2024-09-06,Ahmedabad,1,Hair Care,1030.38,True,True,2.6,53.81
ORD200388,CUST113235,2025-02-06,Ahmedabad,1,Combo/Kit,991.37,False,False,4.4,84.34
ORD200389,CUST120119,2024-02-04,Delhi,1,Face Care,818.07,True,False,1.3,55.16
ORD200390,CUST120119,2024-02-17,Delhi,1,Combo/Kit,1332.72,False,False,2.5,61.23
ORD200391,CUST120119,2024-08-18,Delhi,1,Face Care,743.91,False,False,3.3,59.51
ORD200392,CUST120119,2024-04-08,Delhi,1,Face Care,612.48,False,False,3.2,63.85
ORD200393,CUST120119,2024-02-22,Delhi,1,Body Care,649.9,True,False,2.6,52.2
ORD200394,CUST120119,2025-10-30,Delhi,1,Face Care,1023.76,True,False,2.5,58.93
ORD200395,CUST120119,2025-03-19,Delhi,1,Body Care,627.67,True,False,1.8,43.34
ORD200396,CUST120119,2025-02-18,Delhi,1,Hair Care,730.74,False,False,1.8,46.08
ORD200397,CUST106519,2024-02-02,Pune,1,Hair Care,613.5,True,False,3.7,59.14
ORD200398,CUST106519,2024-12-03,Pune,1,Hair Care,205.93,True,False,1.3,50.41
ORD200399,CUST106519,2024-05-22,Pune,1,Face Care,427.73,False,False,3.7,65.47
ORD200400,CUST106519,2024-03-15,Pune,1,Face Care,1540.23,False,True,1.7,43.09
ORD200401,CUST106519,2025-01-31,Pune,1,Hair Care,398.47,False,False,1.8,49.79
ORD200403,CUST134789,2024-02-07,Delhi,1,Combo/Kit,957.29,False,False,2.6,55.97
ORD200404,CUST134789,2024-06-30,Delhi,1,Hair Care,575.15,False,False,2.5,52.68
ORD200405,CUST134789,2024-05-03,Delhi,1,Combo/Kit,1441.24,False,False,2.7,58.26
ORD200406,CUST134789,2024-10-06,Delhi,1,Body Care,516.88,False,False,2.1,51.62
ORD200407,CUST134789,2024-12-08,Delhi,1,Combo/Kit,1637.86,True,False,1.9,44.48
ORD200408,CUST134789,2025-06-10,Delhi,1,Face Care,525.24,False,False,3.2,73.61
ORD200409,CUST134789,2024-03-28,Delhi,1,Combo/Kit,893.25,False,False,2.4,57.21
ORD200410,CUST134789,2024-08-05,Delhi,1,Face Care,895.94,True,False,3.5,73.97
ORD200411,CUST134789,2024-06-29,Delhi,1,Combo/Kit,1034.16,True,True,4.6,75.66
ORD200412,CUST134789,2025-02-18,Delhi,1,Face Care,870.42,True,False,1.3,38.28
ORD200413,CUST111177,2024-02-07,Bangalore,1,Face Care,680.66,True,False,2.4,53.95
ORD200414,CUST111177,2024-05-03,Bangalore,1,Face Care,719.39,False,False,1.0,46.43
ORD200415,CUST111177,2024-03-13,Bangalore,1,Body Care,421.54,False,False,1.6,52.55
ORD200416,CUST111177,2024-02-10,Bangalore,1,Sunscreen,395.95,True,False,2.2,57.71
ORD200417,CUST111177,2024-08-13,Bangalore,1,Combo/Kit,1821.86,True,True,2.0,59.8
ORD200418,CUST111177,2024-02-03,Bangalore,1,Hair Care,1138.4,True,False,1.0,45.91
ORD200420,CUST106665,2024-02-03,Nagpur,2,Hair Care,401.93,False,False,2.8,54.45
ORD200421,CUST106665,2024-06-03,Nagpur,2,Combo/Kit,1149.88,True,False,4.8,78.15
ORD200422,CUST106665,2025-07-08,Nagpur,2,Sunscreen,579.83,False,False,5.6,88.34
ORD200423,CUST106665,2024-10-01,Nagpur,2,Hair Care,491.88,True,False,4.4,77.37
ORD200424,CUST106665,2025-09-21,Nagpur,2,Face Care,780.16,True,False,4.2,71.11
ORD200425,CUST106665,2024-07-10,Nagpur,2,Body Care,387.93,True,False,3.1,66.48
ORD200426,CUST104845,2024-02-04,Hyderabad,1,Face Care,1199.63,False,False,1.9,56.77
ORD200427,CUST104845,2024-04-08,Hyderabad,1,Combo/Kit,785.83,True,False,1.6,55.97
ORD200428,CUST104845,2024-08-28,Hyderabad,1,Hair Care,429.59,True,False,1.0,47.1
ORD200429,CUST104845,2025-01-15,Hyderabad,1,Combo/Kit,1201.31,True,False,2.8,62.5
ORD200430,CUST104845,2024-07-14,Hyderabad,1,Body Care,472.56,False,False,2.9,61.64
ORD200432,CUST101994,2024-02-05,Hyderabad,1,Face Care,765.06,False,False,1.0,45.3
ORD200433,CUST101994,2024-03-21,Hyderabad,1,Hair Care,360.87,True,False,3.0,66.69
ORD200434,CUST101994,2025-04-18,Hyderabad,1,Combo/Kit,1270.17,False,True,2.6,58.9
ORD200435,CUST101994,2024-02-24,Hyderabad,1,Face Care,886.23,False,False,1.2,50.27
ORD200436,CUST101994,2024-04-25,Hyderabad,1,Combo/Kit,1273.3,True,False,3.1,55.0
ORD200437,CUST101994,2024-05-13,Hyderabad,1,Face Care,906.93,False,False,3.0,64.6
ORD200438,CUST101994,2024-06-10,Hyderabad,1,Body Care,887.71,True,False,1.5,48.27
ORD200440,CUST113649,2024-02-06,Vijayawada,2,Sunscreen,742.23,True,True,4.9,83.1
ORD200441,CUST113649,2024-04-09,Vijayawada,2,Hair Care,317.95,True,False,5.5,86.9
ORD200442,CUST113649,2024-04-20,Vijayawada,2,Combo/Kit,875.22,True,False,4.0,75.37
ORD200444,CUST125999,2024-02-06,Chennai,1,Face Care,1482.41,False,False,3.1,57.19
ORD200445,CUST125999,2024-02-10,Chennai,1,Sunscreen,199.0,True,True,1.3,49.91
ORD200446,CUST125999,2024-08-17,Chennai,1,Face Care,255.95,True,True,3.3,64.61
ORD200447,CUST125999,2024-03-27,Chennai,1,Face Care,1118.37,False,False,2.8,69.33
ORD200448,CUST125999,2024-08-17,Chennai,1,Face Care,463.24,False,True,2.5,60.83
ORD200449,CUST125999,2025-04-06,Chennai,1,Sunscreen,433.41,False,False,2.2,50.7
ORD200451,CUST119563,2024-02-08,Surat,2,Combo/Kit,742.71,True,False,3.9,74.44
ORD200452,CUST119563,2024-03-01,Surat,2,Combo/Kit,2746.63,True,False,6.7,94.65
ORD200453,CUST119563,2024-09-03,Surat,2,Face Care,576.35,False,False,4.1,73.57
ORD200454,CUST119563,2025-11-05,Surat,2,Face Care,569.39,True,False,4.6,74.97
ORD200455,CUST119563,2024-07-03,Surat,2,Combo/Kit,1465.22,True,False,3.6,67.61
ORD200456,CUST119563,2024-02-26,Surat,2,Face Care,424.43,False,True,4.0,75.77
ORD200457,CUST119563,2024-09-20,Surat,2,Body Care,973.89,True,False,6.0,83.61
ORD200459,CUST101535,2024-02-05,Coimbatore,2,Body Care,267.44,True,False,4.6,73.58
ORD200460,CUST101535,2024-04-04,Coimbatore,2,Combo/Kit,1955.95,True,False,2.6,63.77
ORD200461,CUST101535,2024-07-15,Coimbatore,2,Face Care,396.94,False,False,3.8,74.4
ORD200462,CUST111333,2024-02-05,Patna,2,Hair Care,412.78,True,False,3.1,61.61
ORD200463,CUST111333,2024-02-16,Patna,2,Face Care,1038.33,False,True,5.8,86.98
ORD200464,CUST111333,2024-09-07,Patna,2,Combo/Kit,1298.56,True,False,5.6,89.34
ORD200465,CUST111333,2025-04-18,Patna,2,Face Care,376.64,True,True,1.0,41.54
ORD200467,CUST139898,2024-02-07,Nagpur,2,Combo/Kit,1194.72,False,True,6.7,91.48
ORD200468,CUST139898,2024-04-17,Nagpur,2,Body Care,407.66,True,False,5.1,80.46
ORD200469,CUST139898,2024-03-03,Nagpur,2,Combo/Kit,1212.82,False,True,3.6,64.59
ORD200470,CUST139898,2024-05-24,Nagpur,2,Sunscreen,291.59,True,False,3.0,57.03
ORD200471,CUST139898,2024-02-13,Nagpur,2,Body Care,498.8,False,False,1.1,44.37
ORD200472,CUST139898,2025-09-25,Nagpur,2,Body Care,683.2,True,False,4.7,77.71
ORD200474,CUST137467,2024-02-06,Mumbai,1,Hair Care,637.16,True,False,3.1,61.04
ORD200475,CUST137467,2024-02-22,Mumbai,1,Hair Care,663.97,False,True,3.0,59.69
ORD200476,CUST137467,2024-04-20,Mumbai,1,Face Care,1015.49,True,False,1.0,43.38
ORD200477,CUST137467,2025-01-23,MUMBAI,1,Body Care,507.89,True,False,4.2,64.44
ORD200478,CUST137467,2025-07-14,Mumbai,1,Body Care,802.79,False,True,1.0,41.79
ORD200480,CUST105319,2024-02-10,Ahmedabad,1,Face Care,1272.91,False,False,1.8,48.21
ORD200481,CUST105319,2024-03-11,Ahmedabad,1,Combo/Kit,698.66,True,False,2.7,60.32
ORD200482,CUST105319,2024-08-28,Ahmedabad,1,Face Care,385.02,False,False,2.2,43.91
ORD200483,CUST105319,2024-02-16,Ahmedabad,1,Combo/Kit,1210.82,True,False,2.9,65.04
ORD200485,CUST125988,2024-02-10,Bhopal,2,Body Care,437.46,True,False,3.5,64.87
ORD200486,CUST125988,2024-02-23,Bhopal,2,Combo/Kit,787.19,True,True,1.2,40.35
ORD200487,CUST125988,2024-07-13,Bhopal,2,Hair Care,491.14,False,False,1.1,35.76
ORD200488,CUST125988,2024-03-14,bhopal,2,Hair Care,742.14,False,False,1.3,44.2
ORD200489,CUST125988,2025-07-18,Bhopal,2,Hair Care,1104.26,True,False,4.8,87.83
ORD200490,CUST125988,2024-04-10,Bhopal,2,Body Care,854.08,True,False,3.4,70.1
ORD200492,CUST132972,2024-02-11,Ahmedabad,1,Body Care,662.08,False,False,1.5,45.91
ORD200493,CUST132972,2024-09-02,Ahmedabad,1,Face Care,767.86,False,False,1.0,38.37
ORD200494,CUST132972,2025-08-07,Ahmedabad,1,Combo/Kit,2045.14,True,True,4.5,76.28
ORD200495,CUST107889,2024-02-10,Ahmedabad,1,Face Care,785.64,True,False,3.1,68.22
ORD200496,CUST107889,2024-05-26,Ahmedabad,1,Hair Care,440.94,False,False,2.8,63.25
ORD200497,CUST107889,2024-09-13,Ahmedabad,1,Face Care,518.26,True,False,2.2,57.61
ORD200498,CUST107889,2024-08-17,Ahmedabad,1,Sunscreen,665.14,True,False,1.5,53.21
ORD200499,CUST107889,2024-04-11,Ahmedabad,1,Hair Care,809.22,True,False,2.3,53.18
ORD200501,CUST113064,2024-02-10,Ludhiana,2,Face Care,589.6,False,False,3.8,67.76
ORD200502,CUST113064,2024-09-11,Ludhiana,2,Sunscreen,403.36,True,False,6.1,82.97
ORD200503,CUST103613,2024-02-11,Hyderabad,1,Face Care,1281.59,False,True,4.0,71.7
ORD200504,CUST103613,2024-07-07,Hyderabad,1,Sunscreen,293.91,True,False,1.2,47.24
ORD200505,CUST103613,2024-06-21,Hyderabad,1,Face Care,1235.37,True,False,1.6,47.88
ORD200506,CUST103613,2024-11-16,Hyderabad,1,Face Care,441.52,False,False,1.5,50.56
ORD200507,CUST101164,2024-02-10,Hyderabad,1,Sunscreen,655.49,True,False,1.2,40.88
ORD200508,CUST101164,2024-04-09,Hyderabad,1,Hair Care,306.85,False,False,4.6,65.97
ORD200509,CUST101164,2024-10-26,Hyderabad,1,Body Care,433.5,False,False,2.0,58.25
ORD200510,CUST101164,2025-04-08,Hyderabad,1,Face Care,748.68,True,False,1.8,44.37
ORD200511,CUST101164,2025-06-05,Hyderabad,1,Body Care,372.07,True,False,1.0,42.41
ORD200513,CUST106854,2024-02-08,Bangalore,1,Sunscreen,404.52,True,False,1.0,41.23
ORD200514,CUST106854,2024-06-10,Bangalore,1,Combo/Kit,3325.01,True,True,2.0,51.9
ORD200515,CUST106854,2024-12-02,Bangalore,1,Face Care,1075.52,True,True,1.0,40.25
ORD200516,CUST106854,2024-10-22,Bangalore,1,Combo/Kit,2976.93,True,False,2.6,57.72
ORD200518,CUST126490,2024-02-09,Bangalore,1,Face Care,758.55,True,False,1.2,48.62
ORD200519,CUST126490,2024-04-03,Bangalore,1,Body Care,491.64,False,False,1.0,41.97
ORD200520,CUST126490,2024-03-15,Bangalore,1,Combo/Kit,1354.98,True,False,1.6,51.35
ORD200521,CUST126490,2024-04-24,Bangalore,1,Face Care,1022.85,True,True,1.0,49.9
ORD200522,CUST126490,2024-03-15,Bangalore,1,Face Care,618.03,False,False,2.6,61.43
ORD200523,CUST126490,2024-09-14,Bangalore,1,Hair Care,420.24,True,True,1.1,45.31
ORD200524,CUST126490,2024-04-05,Bangalore,1,Face Care,1023.53,True,False,1.0,43.06
ORD200526,CUST125827,2024-02-10,Hyderabad,1,Combo/Kit,981.11,False,False,3.2,60.64
ORD200527,CUST125827,2024-03-01,Hyderabad,1,Face Care,456.93,False,False,3.2,58.11
ORD200528,CUST109570,2024-02-10,Patna,2,Body Care,441.94,True,False,3.2,67.82
ORD200529,CUST109570,2024-02-21,Patna,2,Face Care,455.73,True,False,6.1,86.79
ORD200530,CUST109570,2024-04-28,Patna,2,Combo/Kit,916.56,False,False,,53.57
ORD200531,CUST109570,2024-04-30,Patna,2,Combo/Kit,677.19,True,False,2.9,56.47
ORD200532,CUST109570,2025-06-13,Patna,2,Hair Care,262.44,True,False,3.6,73.43
ORD200534,CUST117195,2024-02-09,Pune,1,Sunscreen,548.13,True,False,1.2,46.14
ORD200535,CUST107574,2024-02-11,Kolkata,1,Face Care,642.95,False,False,1.9,44.75
ORD200536,CUST107574,2024-03-14,Kolkata,1,Hair Care,339.76,False,False,1.7,44.11
ORD200537,CUST107574,2024-04-17,Kolkata,1,Sunscreen,290.33,True,False,1.0,47.43
ORD200538,CUST107574,2024-04-30,Kolkata,1,Face Care,296.28,False,False,1.3,44.66
ORD200539,CUST128075,2024-02-11,Mumbai,1,Hair Care,806.04,True,False,1.5,48.01
ORD200540,CUST128075,2024-03-02,Mumbai,1,Hair Care,533.61,False,False,1.0,50.09
ORD200541,CUST128075,2024-04-14,Mumbai,1,Face Care,1078.56,False,False,2.5,59.82
ORD200542,CUST128075,2025-10-05,Mumbai,1,Combo/Kit,2156.04,True,True,2.8,52.87
ORD200543,CUST128075,2024-10-25,Mumbai,1,Hair Care,630.63,False,False,1.0,42.37
ORD200544,CUST128075,2025-12-16,Mumbai,1,Combo/Kit,1062.69,True,True,1.0,43.5
ORD200545,CUST128075,2024-03-25,Mumbai,1,Combo/Kit,2638.73,True,True,,53.36
ORD200546,CUST128075,2025-02-16,Mumbai,1,Face Care,706.46,True,False,2.0,50.58
ORD200547,CUST128075,2024-11-07,Mumbai,1,Face Care,727.19,True,False,2.0,61.27
ORD200549,CUST103912,2024-02-12,Pune,1,Face Care,467.22,False,True,1.0,43.64
ORD200550,CUST103912,2024-05-30,Pune,1,Face Care,1078.72,False,False,1.0,43.77
ORD200551,CUST103912,2024-04-18,Pune,1,Combo/Kit,2433.84,False,False,2.6,62.43
ORD200552,CUST103912,2024-03-10,Pune,1,Hair Care,417.59,True,False,1.0,40.9
ORD200553,CUST122770,2024-02-11,Indore,2,Hair Care,703.89,True,False,2.3,55.24
ORD200554,CUST122770,2024-03-08,Indore,2,Combo/Kit,892.09,True,False,2.6,64.89
ORD200555,CUST122770,2024-09-14,Indore,2,Face Care,542.29,True,True,4.2,68.39
ORD200556,CUST122770,2024-06-24,Indore,2,Face Care,390.7,True,False,3.3,74.68
ORD200557,CUST122770,2024-10-16,Indore,2,Face Care,712.58,False,False,4.4,76.54
ORD200558,CUST122770,2024-09-12,Indore,2,Face Care,778.3,True,True,3.8,63.63
ORD200559,CUST122770,2024-06-12,Indore,2,Sunscreen,687.44,True,False,3.4,60.64
ORD200560,CUST122770,2024-06-18,Indore,2,Face Care,975.64,False,False,4.6,70.49
ORD200562,CUST120479,2024-02-09,Hyderabad,1,Body Care,1007.97,False,False,2.7,64.42
ORD200563,CUST120479,2024-05-09,Hyderabad,1,Face Care,845.86,False,False,1.2,50.15
ORD200564,CUST120479,2024-10-05,Hyderabad,1,Body Care,480.12,True,False,2.1,56.64
ORD200565,CUST120479,2024-03-23,Hyderabad,1,Face Care,498.56,True,False,2.7,61.62
ORD200566,CUST120479,2024-05-06,Hyderabad,1,Face Care,639.11,False,False,3.4,68.05
ORD200567,CUST120479,2025-11-05,Hyderabad,1,Body Care,622.48,True,False,2.3,54.17
ORD200569,CUST121604,2024-02-09,Kolkata,1,Face Care,833.19,True,False,3.3,63.59
ORD200570,CUST121604,2024-04-03,Kolkata,1,Combo/Kit,1250.09,False,False,3.0,56.59
ORD200571,CUST121604,2025-03-22,Kolkata,1,Sunscreen,338.23,True,False,,56.48
ORD200573,CUST126908,2024-02-11,Vadodara,2,Hair Care,244.36,True,False,4.3,66.55
ORD200574,CUST113358,2024-02-10,Coimbatore,2,Combo/Kit,608.46,False,False,5.3,79.25
ORD200575,CUST113358,2024-02-22,Coimbatore,2,Face Care,777.9,True,True,6.1,92.01
ORD200576,CUST113358,2024-08-30,Coimbatore,2,Sunscreen,492.37,True,False,4.6,69.0
ORD200577,CUST113358,2024-06-03,Coimbatore,2,Face Care,631.8,True,False,,74.38
ORD200578,CUST113358,2024-03-08,Coimbatore,2,Face Care,447.17,True,False,5.0,81.36
ORD200580,CUST123968,2024-02-12,Patna,2,Face Care,586.08,True,True,4.0,75.56
ORD200581,CUST123968,2024-04-04,Patna,2,Sunscreen,373.93,False,False,4.5,79.38
ORD200582,CUST123968,2024-03-16,Patna,2,Face Care,609.08,True,False,4.6,74.16
ORD200583,CUST123968,2024-06-12,Patna,2,Combo/Kit,1396.33,True,False,4.0,79.09
ORD200585,CUST124833,2024-02-11,Chennai,1,Combo/Kit,1611.98,False,False,1.9,51.52
ORD200586,CUST124833,2024-03-25,Chennai,1,Body Care,457.31,False,False,2.9,64.73
ORD200587,CUST124833,2024-11-28,Chennai,1,Hair Care,667.74,True,False,2.5,62.54
ORD200588,CUST124833,2024-03-19,Chennai,1,Hair Care,552.55,False,False,1.6,43.15
ORD200589,CUST130389,2024-02-10,Ahmedabad,1,Hair Care,579.97,False,False,1.8,50.55
ORD200590,CUST130389,2024-03-16,Ahmedabad,1,Face Care,486.42,False,False,1.0,43.73
ORD200591,CUST130389,2024-07-02,Ahmedabad,1,Combo/Kit,1084.76,True,False,,43.41
ORD200592,CUST130389,2024-03-05,Ahmedabad,1,Combo/Kit,1389.82,True,False,2.2,51.51
ORD200593,CUST130389,2024-11-28,Ahmedabad,1,Body Care,543.07,False,False,1.9,66.77
ORD200594,CUST130389,2025-01-30,Ahmedabad,1,Hair Care,481.78,False,False,3.8,65.3
ORD200596,CUST130669,2024-02-11,Chandigarh,2,Combo/Kit,717.02,True,False,4.2,75.32
ORD200597,CUST130669,2024-02-25,Chandigarh,2,Combo/Kit,603.1,False,False,3.8,66.27
ORD200598,CUST130669,2024-06-02,Chandigarh,2,Sunscreen,763.94,True,True,4.8,81.32
ORD200599,CUST130669,2024-10-19,Chandigarh,2,Face Care,369.17,True,False,4.4,79.6
ORD200600,CUST130669,2024-04-29,Chandigarh,2,Body Care,277.33,True,False,4.7,75.27
ORD200601,CUST130669,2024-11-04,Chandigarh,2,Face Care,623.03,True,False,3.5,69.61
ORD200603,CUST117673,2024-02-11,Chandigarh,2,Combo/Kit,1281.92,False,True,3.2,66.74
ORD200604,CUST117673,2024-02-13,Chandigarh,2,Body Care,534.17,True,False,5.4,85.4
ORD200605,CUST117673,2024-03-31,Chandigarh,2,Body Care,941.9,True,True,2.7,60.8
ORD200606,CUST117673,2024-04-19,Chandigarh,2,Sunscreen,314.94,True,False,2.1,50.42
ORD200607,CUST117673,2024-11-29,Chandigarh,2,Face Care,720.17,True,True,3.8,63.68
ORD200608,CUST117673,2024-12-25,Chandigarh,2,Sunscreen,268.11,True,False,2.9,67.25
ORD200609,CUST117673,2024-02-20,Chandigarh,2,Face Care,739.61,True,True,2.8,62.47
ORD200610,CUST117673,2024-02-21,Chandigarh,2,Body Care,453.72,True,True,6.2,92.92
ORD200611,CUST105443,2024-02-12,Patna,2,Face Care,458.9,False,False,1.6,56.75
ORD200612,CUST105443,2024-03-04,Patna,2,Combo/Kit,1171.79,True,False,3.0,63.77
ORD200613,CUST102899,2024-02-15,Vijayawada,2,Sunscreen,344.89,False,False,4.5,77.55
ORD200614,CUST102899,2024-04-30,Vijayawada,2,Body Care,310.6,True,False,5.5,84.66
ORD200615,CUST102899,2024-10-10,Vijayawada,2,Body Care,641.95,False,True,4.7,76.26
ORD200616,CUST102899,2024-09-23,Vijayawada,2,Combo/Kit,1424.17,True,False,3.0,56.77
ORD200617,CUST102899,2024-09-02,Vijayawada,2,Combo/Kit,443.16,True,False,4.5,66.31
ORD200618,CUST102899,2024-02-27,Vijayawada,2,Combo/Kit,1331.97,False,False,4.9,80.84
ORD200620,CUST140476,2024-02-14,Nagpur,2,Face Care,1350.67,True,False,4.9,84.84
ORD200621,CUST128556,2024-02-13,Delhi,1,Face Care,909.56,False,False,1.8,44.7
ORD200622,CUST128556,2024-03-11,Delhi,1,Hair Care,830.54,True,False,1.9,56.13
ORD200623,CUST128556,2024-04-20,Delhi,1,Face Care,417.75,False,False,1.6,44.14
ORD200624,CUST128556,2025-03-28,Delhi,1,Face Care,804.86,True,False,3.7,72.06
ORD200626,CUST100324,2024-02-13,Lucknow,2,Hair Care,546.2,False,True,2.4,59.34
ORD200627,CUST100324,2024-04-02,Lucknow,2,Hair Care,546.98,True,False,3.3,61.38
ORD200628,CUST100324,2024-06-15,Lucknow,2,Combo/Kit,637.47,True,True,4.3,67.66
ORD200630,CUST112918,2024-02-14,Chennai,1,Body Care,993.89,True,True,2.5,61.6
ORD200631,CUST112918,2024-07-23,Chennai,1,Sunscreen,329.55,True,False,3.2,56.06
ORD200632,CUST112918,2024-02-12,Chennai,1,Hair Care,368.41,True,True,3.0,75.04
