customer_id,city,city_tier,signup_date,acquisition_channel
CUST117129,Jaipur,2,2024-03-25,Meta Ads
CUST128250,Delhi,1,2024-03-25,Meta Ads
CUST135910,Ahmedabad,1,2024-03-26,Influencer
CUST101253,Mumbai,1,2024-03-26,Meta Ads
CUST137136,Mumbai,1,2024-03-26,Influencer
CUST118044,Kolkata,1,2024-03-26,Google Ads
CUST123263,Kolkata,1,2024-03-26,Meta Ads
CUST129302,Kota,3,2024-03-26,Influencer
CUST121030,Hyderabad,1,2024-03-26,Referral
CUST110286,Kolkata,1,2024-03-26,Influencer
CUST130419,Coimbatore,2,2024-03-26,Referral
CUST139342,Kolkata,1,2024-03-26,Meta Ads
CUST141369,Ahmedabad,1,2024-03-26,Google Ads
CUST140229,Bangalore,1,2024-03-26,Meta Ads
CUST106806,Jaipur,2,2024-03-27,Influencer
CUST130937,Kolkata,1,2024-03-27,Meta Ads
CUST128926,Delhi,1,2024-03-27,Influencer
CUST110515,Kolkata,1,2024-03-27,Meta Ads
CUST126264,Kochi,2,2024-03-27,Meta Ads
CUST126559,Siliguri,3,2024-03-27,Meta Ads
CUST124423,Chennai,1,2024-03-27,Meta Ads
CUST105565,Delhi,1,2024-03-27,Meta Ads
CUST110463,Guwahati,3,2024-03-28,Meta Ads
CUST130065,Ahmedabad,1,2024-03-28,Meta Ads
CUST109623,Hyderabad,1,2024-03-28,Referral
CUST122360,Kolkata,1,2024-03-28,Influencer
CUST136558,Pune,1,2024-03-28,Meta Ads
CUST130613,Kolkata,1,2024-03-28,Organic/SEO
CUST113251,Visakhapatnam,2,2024-03-28,Referral
CUST135637,Jabalpur,3,2024-03-28,Google Ads
CUST100347,Chennai,1,2024-03-28,Meta Ads
CUST140397,Kochi,2,2024-03-28,Google Ads
CUST122757,Surat,2,2024-03-28,Meta Ads
CUST129944,Chennai,1,2024-03-28,Google Ads
CUST113970,Chandigarh,2,2024-03-28,Google Ads
CUST117770,Surat,2,2024-03-29,Meta Ads
CUST136023,Hyderabad,1,2024-03-29,Meta Ads
CUST130584,Pune,1,2024-03-29,Google Ads
CUST121569,Hyderabad,1,2024-03-29,Meta Ads
CUST131908,Ludhiana,2,2024-03-29,Meta Ads
CUST115867,Delhi,1,2024-03-29,Meta Ads
CUST135699,Pune,1,2024-03-29,Meta Ads
CUST104501,Vadodara,2,2024-03-29,Meta Ads
CUST131361,Kochi,2,2024-03-29,Meta Ads
CUST102472,Nagpur,2,2024-03-29,Meta Ads
CUST141772,Bangalore,1,2024-03-29,Meta Ads
CUST136652,Ludhiana,2,2024-03-29,Google Ads
CUST129179,Delhi,1,2024-03-30,Meta Ads
CUST137118,Kochi,2,2024-03-30,Google Ads
CUST123651,Jabalpur,3,2024-03-30,Referral
CUST100313,Coimbatore,2,2024-03-30,Referral
CUST120296,Surat,2,2024-03-30,Google Ads
CUST139997,Ludhiana,2,2024-03-30,Google Ads
CUST136280,Bhopal,2,2024-03-30,Meta Ads
CUST135998,Pune,1,2024-03-30,Meta Ads
CUST112885,Kolkata,1,2024-03-30,Google Ads
CUST107533,Ahmedabad,1,2024-03-30,Meta Ads
CUST111782,Gwalior,3,2024-03-30,Google Ads
CUST117998,Jabalpur,3,2024-03-30,Influencer
CUST105326,Delhi,1,2024-03-30,Google Ads
CUST113667,Jaipur,2,2024-03-30,Organic/SEO
CUST125804,Surat,2,2024-03-30,Organic/SEO
CUST125609,Chandigarh,2,2024-03-31,Google Ads
CUST137325,Chennai,1,2024-03-31,Google Ads
CUST120468,Ahmedabad,1,2024-03-31,Meta Ads
CUST139511,Siliguri,3,2024-03-31,Organic/SEO
CUST122955,Kolkata,1,2024-03-31,Referral
CUST111575,Mumbai,1,2024-03-31,Meta Ads
CUST135374,Coimbatore,2,2024-03-31,Referral
CUST105096,Kolkata,1,2024-03-31,Meta Ads
CUST117826,Kolkata,1,2024-03-31,Meta Ads
CUST116765,Mumbai,1,2024-04-01,Meta Ads
CUST126499,Chennai,1,2024-04-01,Meta Ads
CUST106903,Amritsar,3,2024-04-01,Meta Ads
CUST138631,Chandigarh,2,2024-04-01,Meta Ads
CUST113216,Bhopal,2,2024-04-01,Meta Ads
CUST120993,Mumbai,1,2024-04-01,Google Ads
CUST112301,Mumbai,1,2024-04-01,Meta Ads
CUST126589,Pune,1,2024-04-01,Meta Ads
CUST134008,Ludhiana,2,2024-04-01,Influencer
CUST108031,Jabalpur,3,2024-04-01,Google Ads
CUST135866,Ahmedabad,1,2024-04-01,Meta Ads
CUST109992,Bangalore,1,2024-04-01,Influencer
CUST104252,Bhopal,2,2024-04-01,Meta Ads
CUST110783,Mumbai,1,2024-04-01,Meta Ads
CUST110748,Guwahati,3,2024-04-01,Referral
CUST131996,Delhi,1,2024-04-02,Meta Ads
CUST106875,Gwalior,3,2024-04-02,Meta Ads
CUST135409,Kolkata,1,2024-04-02,Meta Ads
CUST114030,Jaipur,2,2024-04-02,Organic/SEO
CUST114426,Kota,3,2024-04-02,Referral
CUST141236,Kolkata,1,2024-04-02,Referral
CUST110133,Hyderabad,1,2024-04-02,Google Ads
CUST134173,Bangalore,1,2024-04-02,Meta Ads
CUST141165,Ahmedabad,1,2024-04-02,Google Ads
CUST140905,Pune,1,2024-04-02,Meta Ads
CUST114585,Hyderabad,1,2024-04-02,Google Ads
CUST116532,Ahmedabad,1,2024-04-02,Meta Ads
CUST128336,Kota,3,2024-04-03,Organic/SEO
CUST133140,Ahmedabad,1,2024-04-03,Meta Ads
CUST125712,Jabalpur,3,2024-04-03,Meta Ads
CUST117606,Bangalore,1,2024-04-03,Google Ads
CUST127956,Pune,1,2024-04-03,Meta Ads
CUST107828,Bangalore,1,2024-04-03,Meta Ads
CUST134307,Bhopal,2,2024-04-03,Organic/SEO
CUST137346,Kolkata,1,2024-04-03,Meta Ads
CUST127195,Indore,2,2024-04-03,Influencer
CUST141306,Patna,2,2024-04-03,Google Ads
CUST110641,Ahmedabad,1,2024-04-04,Influencer
CUST135255,Mumbai,1,2024-04-04,Google Ads
CUST119685,Bangalore,1,2024-04-04,Meta Ads
CUST132983,Bhopal,2,2024-04-04,Influencer
CUST134847,Hyderabad,1,2024-04-04,Organic/SEO
CUST112053,Delhi,1,2024-04-04,Google Ads
CUST104277,Bangalore,1,2024-04-04,Google Ads
CUST103524,Hyderabad,1,2024-04-04,Google Ads
CUST127957,Kolkata,1,2024-04-04,Meta Ads
CUST126294,Surat,2,2024-04-04,Google Ads
CUST107630,Bhopal,2,2024-04-04,Influencer
CUST104614,Hyderabad,1,2024-04-04,Meta Ads
CUST141042,Delhi,1,2024-04-04,Influencer
CUST131801,Patna,2,2024-04-05,Meta Ads
CUST138901,Ludhiana,2,2024-04-05,Meta Ads
CUST118594,Guwahati,3,2024-04-05,Influencer
CUST130879,Mumbai,1,2024-04-05,Google Ads
CUST101197,Jabalpur,3,2024-04-05,Referral
CUST137362,Chennai,1,2024-04-05,Referral
CUST136771,Bangalore,1,2024-04-05,Google Ads
CUST107463,Coimbatore,2,2024-04-05,Google Ads
CUST121487,Madurai,3,2024-04-05,Meta Ads
CUST103919,Visakhapatnam,2,2024-04-05,Meta Ads
CUST105088,Ahmedabad,1,2024-04-05,Meta Ads
CUST105553,Guwahati,3,2024-04-05,Influencer
CUST111986,Hyderabad,1,2024-04-05,Google Ads
CUST103443,Delhi,1,2024-04-05,Meta Ads
CUST132298,Patna,2,2024-04-06,Meta Ads
CUST136877,Vijayawada,2,2024-04-06,Referral
CUST110041,Bhopal,2,2024-04-06,Organic/SEO
CUST105301,Hyderabad,1,2024-04-06,Influencer
CUST104694,Indore,2,2024-04-06,Meta Ads
CUST110124,Ludhiana,2,2024-04-06,Google Ads
CUST106961,Pune,1,2024-04-06,Referral
CUST134713,Lucknow,2,2024-04-06,Influencer
CUST106220,Pune,1,2024-04-06,Google Ads
CUST109769,Vijayawada,2,2024-04-06,Influencer
CUST131772,Chennai,1,2024-04-06,Meta Ads
CUST113096,Nagpur,2,2024-04-06,Influencer
CUST112631,Pune,1,2024-04-06,Google Ads
CUST114069,Delhi,1,2024-04-06,Google Ads
CUST130114,Amritsar,3,2024-04-06,Referral
CUST100605,Delhi,1,2024-04-06,Referral
CUST103292,Amritsar,3,2024-04-06,Organic/SEO
CUST141883,Kolkata,1,2024-04-06,Meta Ads
CUST106861,Kolkata,1,2024-04-06,Meta Ads
CUST103229,Pune,1,2024-04-06,Meta Ads
CUST101520,Hyderabad,1,2024-04-06,Google Ads
CUST140923,Ahmedabad,1,2024-04-07,Meta Ads
CUST129564,Ludhiana,2,2024-04-07,Influencer
CUST115326,Chandigarh,2,2024-04-07,Organic/SEO
CUST116490,Chennai,1,2024-04-07,Influencer
CUST132091,Coimbatore,2,2024-04-07,Meta Ads
CUST124617,Vijayawada,2,2024-04-07,Meta Ads
CUST114269,Jodhpur,3,2024-04-07,Meta Ads
CUST139490,Pune,1,2024-04-08,Influencer
CUST117715,Surat,2,2024-04-08,Influencer
CUST121079,Bhopal,2,2024-04-08,Meta Ads
CUST117908,Guwahati,3,2024-04-08,Organic/SEO
CUST112802,Patna,2,2024-04-08,Influencer
CUST110465,Patna,2,2024-04-08,Referral
CUST129874,Patna,2,2024-04-08,Meta Ads
CUST137946,Visakhapatnam,2,2024-04-08,Meta Ads
CUST121361,Pune,1,2024-04-08,Influencer
CUST105140,Indore,2,2024-04-08,Google Ads
CUST120421,Bhopal,2,2024-04-09,Organic/SEO
CUST105601,Nagpur,2,2024-04-09,Referral
CUST126577,Chandigarh,2,2024-04-09,Influencer
CUST100061,Raipur,3,2024-04-09,Meta Ads
CUST111268,Coimbatore,2,2024-04-09,Meta Ads
CUST140195,Pune,1,2024-04-09,Google Ads
CUST110282,Mumbai,1,2024-04-09,Meta Ads
CUST110263,Kochi,2,2024-04-09,Organic/SEO
CUST106758,Bangalore,1,2024-04-09,Google Ads
CUST138691,Hyderabad,1,2024-04-10,Influencer
CUST125227,Kolkata,1,2024-04-10,Influencer
CUST141761,Surat,2,2024-04-10,Referral
CUST109309,Chennai,1,2024-04-10,Referral
CUST134472,Delhi,1,2024-04-10,Google Ads
CUST140356,Bhopal,2,2024-04-10,Meta Ads
CUST101939,Ahmedabad,1,2024-04-10,Influencer
CUST134119,Ahmedabad,1,2024-04-10,Meta Ads
CUST134064,Bangalore,1,2024-04-10,Influencer
CUST100213,Delhi,1,2024-04-10,Google Ads
CUST136960,Hyderabad,1,2024-04-10,Meta Ads
CUST113481,Kota,3,2024-04-10,Organic/SEO
CUST110004,Mumbai,1,2024-04-10,Meta Ads
CUST102622,Vadodara,2,2024-04-10,Referral
CUST134745,Patna,2,2024-04-10,Meta Ads
CUST134379,Bangalore,1,2024-04-11,Influencer
CUST121650,Hyderabad,1,2024-04-11,Google Ads
CUST126082,Amritsar,3,2024-04-11,Influencer
CUST126508,Visakhapatnam,2,2024-04-11,Organic/SEO
CUST102742,Ahmedabad,1,2024-04-11,Meta Ads
CUST120825,Chennai,1,2024-04-11,Influencer
CUST141440,Chennai,1,2024-04-11,Meta Ads
CUST137830,Varanasi,3,2024-04-11,Meta Ads
CUST111162,Bhopal,2,2024-04-11,Google Ads
CUST128959,Bangalore,1,2024-04-11,Google Ads
CUST132908,Delhi,1,2024-04-11,Meta Ads
CUST107741,Chandigarh,2,2024-04-11,Organic/SEO
CUST123778,Hyderabad,1,2024-04-12,Meta Ads
CUST100006,Madurai,3,2024-04-12,Meta Ads
CUST138066,Mumbai,1,2024-04-12,Influencer
CUST140516,Jaipur,2,2024-04-12,Meta Ads
CUST111527,Pune,1,2024-04-12,Organic/SEO
CUST112824,Bangalore,1,2024-04-12,Influencer
CUST101010,Patna,2,2024-04-12,Organic/SEO
CUST128027,Siliguri,3,2024-04-12,Organic/SEO
CUST141786,Ahmedabad,1,2024-04-12,Meta Ads
CUST120658,Delhi,1,2024-04-12,Google Ads
CUST137539,Bhopal,2,2024-04-12,Meta Ads
CUST106433,Guwahati,3,2024-04-12,Meta Ads
CUST112950,Pune,1,2024-04-12,Meta Ads
CUST134271,Coimbatore,2,2024-04-13,Google Ads
CUST101714,Hyderabad,1,2024-04-13,Influencer
CUST124248,Nagpur,2,2024-04-13,Meta Ads
CUST124190,Bangalore,1,2024-04-13,Influencer
CUST133282,Chennai,1,2024-04-13,Google Ads
CUST135349,Bangalore,1,2024-04-13,Meta Ads
CUST103988,Kota,3,2024-04-13,Referral
CUST126313,Ranchi,3,2024-04-13,Influencer
CUST113340,Ahmedabad,1,2024-04-13,Meta Ads
CUST136337,Madurai,3,2024-04-13,Google Ads
CUST116140,Bangalore,1,2024-04-13,Organic/SEO
CUST114035,Chennai,1,2024-04-13,Meta Ads
CUST101898,Delhi,1,2024-04-13,Influencer
CUST130858,Bangalore,1,2024-04-13,Meta Ads
CUST116666,Hyderabad,1,2024-04-13,Meta Ads
CUST103959,Pune,1,2024-04-13,Google Ads
CUST106917,Kolkata,1,2024-04-13,Influencer
CUST105939,Ahmedabad,1,2024-04-13,Influencer
CUST138873,Chennai,1,2024-04-14,Influencer
CUST131825,Vijayawada,2,2024-04-14,Google Ads
CUST116265,Chennai,1,2024-04-14,Meta Ads
CUST105124,Surat,2,2024-04-14,Influencer
CUST108697,Lucknow,2,2024-04-14,Meta Ads
CUST119625,Lucknow,2,2024-04-14,Influencer
CUST129081,Bangalore,1,2024-04-14,Influencer
CUST129686,Ludhiana,2,2024-04-14,Google Ads
CUST125033,Chennai,1,2024-04-14,Google Ads
CUST117524,Pune,1,2024-04-14,Meta Ads
CUST130663,Visakhapatnam,2,2024-04-14,Referral
CUST113613,Indore,2,2024-04-14,Meta Ads
CUST135603,Nagpur,2,2024-04-14,Google Ads
CUST107484,Pune,1,2024-04-14,Meta Ads
CUST109528,Delhi,1,2024-04-14,Meta Ads
CUST124957,Hyderabad,1,2024-04-14,Meta Ads
CUST138864,Kochi,2,2024-04-14,Referral
CUST105759,Chandigarh,2,2024-04-14,Google Ads
CUST132268,Hyderabad,1,2024-04-15,Influencer
CUST123344,Delhi,1,2024-04-15,Meta Ads
CUST139238,Mumbai,1,2024-04-15,Meta Ads
CUST109060,Lucknow,2,2024-04-15,Google Ads
CUST133658,Chennai,1,2024-04-15,Influencer
CUST113790,Kolkata,1,2024-04-15,Meta Ads
CUST138081,Hyderabad,1,2024-04-15,Organic/SEO
CUST122788,Ahmedabad,1,2024-04-15,Meta Ads
CUST132184,Hyderabad,1,2024-04-15,Influencer
CUST100197,Ranchi,3,2024-04-15,Meta Ads
CUST136513,Indore,2,2024-04-15,Organic/SEO
CUST140769,Varanasi,3,2024-04-15,Organic/SEO
CUST115927,Pune,1,2024-04-15,Influencer
CUST100932,Mumbai,1,2024-04-15,Google Ads
CUST113073,Varanasi,3,2024-04-16,Google Ads
CUST123439,Ludhiana,2,2024-04-16,Meta Ads
CUST131811,Ahmedabad,1,2024-04-16,Meta Ads
CUST126971,Bangalore,1,2024-04-16,Organic/SEO
CUST104737,Indore,2,2024-04-16,Influencer
CUST128162,Madurai,3,2024-04-16,Meta Ads
CUST100256,Indore,2,2024-04-16,Influencer
CUST112135,Bangalore,1,2024-04-16,Google Ads
CUST128864,Bhopal,2,2024-04-16,Google Ads
CUST111262,Bangalore,1,2024-04-16,Organic/SEO
CUST122783,Bangalore,1,2024-04-16,Organic/SEO
CUST133414,Nagpur,2,2024-04-16,Organic/SEO
CUST115708,Madurai,3,2024-04-16,Meta Ads
CUST122689,Bhopal,2,2024-04-16,Meta Ads
CUST131780,Chennai,1,2024-04-16,Meta Ads
CUST120447,Delhi,1,2024-04-16,Google Ads
CUST119213,Kochi,2,2024-04-16,Google Ads
CUST141507,Pune,1,2024-04-16,Google Ads
CUST101282,Guwahati,3,2024-04-16,Referral
CUST101483,Mumbai,1,2024-04-17,Organic/SEO
CUST101603,Chandigarh,2,2024-04-17,Google Ads
CUST134837,Lucknow,2,2024-04-17,Meta Ads
CUST127082,Chandigarh,2,2024-04-17,Influencer
CUST139139,Kolkata,1,2024-04-17,Meta Ads
CUST106043,Kolkata,1,2024-04-17,Influencer
CUST140523,Delhi,1,2024-04-17,Meta Ads
CUST129361,Pune,1,2024-04-17,Google Ads
CUST123290,Delhi,1,2024-04-17,Influencer
CUST107667,Ahmedabad,1,2024-04-17,Organic/SEO
CUST120011,Ahmedabad,1,2024-04-17,Google Ads
CUST112942,Bhopal,2,2024-04-17,Google Ads
CUST138227,Surat,2,2024-04-17,Referral
CUST121089,Delhi,1,2024-04-17,Meta Ads
CUST139561,Madurai,3,2024-04-17,Meta Ads
CUST125601,Ahmedabad,1,2024-04-17,Meta Ads
CUST138757,Chandigarh,2,2024-04-17,Google Ads
CUST101783,Siliguri,3,2024-04-17,Google Ads
CUST117226,Hyderabad,1,2024-04-17,Referral
CUST124569,Mumbai,1,2024-04-17,Meta Ads
CUST111276,Ludhiana,2,2024-04-17,Influencer
CUST139337,Pune,1,2024-04-18,Organic/SEO
CUST112169,Pune,1,2024-04-18,Organic/SEO
CUST107843,Kolkata,1,2024-04-18,Google Ads
CUST128748,Chennai,1,2024-04-18,Meta Ads
CUST124086,Kochi,2,2024-04-18,Organic/SEO
CUST112312,Kochi,2,2024-04-18,Meta Ads
CUST114978,Mumbai,1,2024-04-18,Google Ads
CUST133539,Ahmedabad,1,2024-04-18,Organic/SEO
CUST130330,Surat,2,2024-04-18,Google Ads
CUST126273,Vadodara,2,2024-04-18,Google Ads
CUST118583,Bangalore,1,2024-04-18,Influencer
CUST110775,Coimbatore,2,2024-04-18,Meta Ads
CUST127555,Guwahati,3,2024-04-18,Influencer
CUST129898,Delhi,1,2024-04-18,Meta Ads
CUST103930,Chennai,1,2024-04-18,Google Ads
CUST127606,Delhi,1,2024-04-18,Meta Ads
CUST115713,Siliguri,3,2024-04-18,Meta Ads
CUST141198,Pune,1,2024-04-18,Referral
CUST123211,Dehradun,3,2024-04-19,Meta Ads
CUST105442,Visakhapatnam,2,2024-04-19,Influencer
CUST111729,Indore,2,2024-04-19,Referral
CUST103122,Lucknow,2,2024-04-19,Organic/SEO
CUST126113,Bangalore,1,2024-04-19,Google Ads
CUST118344,Surat,2,2024-04-19,Meta Ads
CUST139909,Delhi,1,2024-04-19,Google Ads
CUST134090,Bhopal,2,2024-04-19,Google Ads
CUST103058,Surat,2,2024-04-19,Organic/SEO
CUST102406,Pune,1,2024-04-19,Meta Ads
CUST126533,Pune,1,2024-04-19,Meta Ads
CUST126593,Chennai,1,2024-04-19,Meta Ads
CUST103301,Pune,1,2024-04-19,Meta Ads
CUST141731,Delhi,1,2024-04-19,Google Ads
CUST109381,Pune,1,2024-04-20,Google Ads
CUST102263,Jaipur,2,2024-04-20,Meta Ads
CUST121383,Jodhpur,3,2024-04-20,Meta Ads
CUST116671,Mumbai,1,2024-04-20,Meta Ads
CUST123038,Surat,2,2024-04-20,Meta Ads
CUST135474,Hyderabad,1,2024-04-20,Influencer
CUST112298,Vijayawada,2,2024-04-20,Meta Ads
CUST112066,Surat,2,2024-04-20,Meta Ads
CUST105681,Hyderabad,1,2024-04-20,Influencer
CUST113508,Hyderabad,1,2024-04-20,Google Ads
CUST127790,Bangalore,1,2024-04-20,Google Ads
CUST129663,Indore,2,2024-04-20,Meta Ads
CUST113030,Bangalore,1,2024-04-20,Meta Ads
CUST140897,Pune,1,2024-04-20,Google Ads
CUST116253,Ahmedabad,1,2024-04-20,Meta Ads
CUST100334,Kolkata,1,2024-04-21,Organic/SEO
CUST100461,Surat,2,2024-04-21,Google Ads
CUST135271,Madurai,3,2024-04-21,Meta Ads
CUST124749,Bangalore,1,2024-04-21,Influencer
CUST118559,Kochi,2,2024-04-21,Meta Ads
CUST132751,Ahmedabad,1,2024-04-21,Google Ads
CUST130623,Raipur,3,2024-04-21,Meta Ads
CUST120004,Chennai,1,2024-04-21,Meta Ads
CUST126685,Nagpur,2,2024-04-21,Google Ads
CUST104463,Kolkata,1,2024-04-21,Google Ads
CUST117961,Jaipur,2,2024-04-21,Referral
CUST141564,Delhi,1,2024-04-21,Google Ads
CUST140622,Chennai,1,2024-04-21,Referral
CUST107334,Bangalore,1,2024-04-21,Influencer
CUST130184,Ahmedabad,1,2024-04-21,Google Ads
CUST107356,Patna,2,2024-04-21,Meta Ads
CUST127698,Kolkata,1,2024-04-21,Meta Ads
CUST108818,Ahmedabad,1,2024-04-21,Organic/SEO
CUST104367,Ahmedabad,1,2024-04-22,Google Ads
CUST113796,Indore,2,2024-04-22,Organic/SEO
CUST107656,Bangalore,1,2024-04-22,Organic/SEO
CUST130924,Vijayawada,2,2024-04-22,Referral
CUST138523,Vijayawada,2,2024-04-22,Meta Ads
CUST119701,Ahmedabad,1,2024-04-22,Meta Ads
CUST122256,Jaipur,2,2024-04-22,Meta Ads
CUST118256,Hyderabad,1,2024-04-22,Google Ads
CUST133843,Chandigarh,2,2024-04-22,Google Ads
CUST110165,Lucknow,2,2024-04-22,Google Ads
CUST120311,Hyderabad,1,2024-04-22,Google Ads
CUST105278,Bhopal,2,2024-04-22,Meta Ads
CUST102700,Surat,2,2024-04-22,Referral
CUST136462,Pune,1,2024-04-22,Google Ads
CUST109568,Chennai,1,2024-04-22,Google Ads
CUST119851,Surat,2,2024-04-22,Meta Ads
CUST129341,Mumbai,1,2024-04-22,Google Ads
CUST104426,Chennai,1,2024-04-22,Meta Ads
CUST109983,Chennai,1,2024-04-22,Meta Ads
CUST134865,Bangalore,1,2024-04-22,Meta Ads
CUST108591,Pune,1,2024-04-22,Referral
CUST139271,Delhi,1,2024-04-22,Meta Ads
CUST114783,Ahmedabad,1,2024-04-22,Meta Ads
CUST133582,Jodhpur,3,2024-04-22,Influencer
CUST137947,Visakhapatnam,2,2024-04-22,Meta Ads
CUST118622,Chennai,1,2024-04-22,Meta Ads
CUST106069,Vadodara,2,2024-04-22,Google Ads
CUST105504,Kolkata,1,2024-04-23,Meta Ads
CUST117824,Ahmedabad,1,2024-04-23,Meta Ads
CUST140890,Ranchi,3,2024-04-23,Meta Ads
CUST117194,Pune,1,2024-04-23,Meta Ads
CUST128744,Pune,1,2024-04-23,Meta Ads
CUST108455,Mumbai,1,2024-04-23,Organic/SEO
CUST101555,Varanasi,3,2024-04-23,Influencer
CUST108883,Ludhiana,2,2024-04-23,Organic/SEO
CUST116315,Bhopal,2,2024-04-23,Organic/SEO
CUST124530,Kolkata,1,2024-04-23,Meta Ads
CUST122083,Pune,1,2024-04-23,Organic/SEO
CUST125494,Bangalore,1,2024-04-23,Google Ads
CUST139089,Vijayawada,2,2024-04-23,Google Ads
CUST137407,Chandigarh,2,2024-04-23,Meta Ads
CUST121737,Kochi,2,2024-04-23,Influencer
CUST128464,Mumbai,1,2024-04-23,Organic/SEO
CUST131652,Lucknow,2,2024-04-23,Influencer
CUST113105,Chennai,1,2024-04-23,Referral
CUST112927,Dehradun,3,2024-04-23,Referral
CUST114561,Ludhiana,2,2024-04-23,Google Ads
CUST109498,Surat,2,2024-04-23,Referral
CUST138313,Jodhpur,3,2024-04-23,Meta Ads
CUST138440,Mumbai,1,2024-04-23,Organic/SEO
CUST141186,Hyderabad,1,2024-04-24,Meta Ads
CUST133820,Pune,1,2024-04-24,Google Ads
CUST135931,Mumbai,1,2024-04-24,Google Ads
CUST114745,Patna,2,2024-04-24,Organic/SEO
CUST100137,Indore,2,2024-04-24,Influencer
CUST114270,Chennai,1,2024-04-24,Meta Ads
CUST138333,Surat,2,2024-04-24,Organic/SEO
CUST117921,Kolkata,1,2024-04-24,Influencer
CUST102346,Delhi,1,2024-04-24,Google Ads
CUST125478,Madurai,3,2024-04-24,Influencer
CUST126509,Vijayawada,2,2024-04-24,Meta Ads
CUST128448,Bhopal,2,2024-04-24,Influencer
CUST136197,Mumbai,1,2024-04-24,Meta Ads
CUST117831,Jaipur,2,2024-04-24,Referral
CUST116781,Bangalore,1,2024-04-24,Meta Ads
CUST122484,Indore,2,2024-04-24,Organic/SEO
CUST128884,Nagpur,2,2024-04-25,Influencer
CUST110729,Chennai,1,2024-04-25,Influencer
CUST100805,Visakhapatnam,2,2024-04-25,Influencer
CUST110002,Pune,1,2024-04-25,Meta Ads
CUST138337,Pune,1,2024-04-25,Meta Ads
CUST125402,Ahmedabad,1,2024-04-25,Google Ads
CUST107637,Siliguri,3,2024-04-25,Meta Ads
CUST138342,Jabalpur,3,2024-04-25,Meta Ads
CUST110913,Chennai,1,2024-04-25,Meta Ads
CUST111811,Kolkata,1,2024-04-25,Meta Ads
CUST126342,Patna,2,2024-04-25,Organic/SEO
CUST114874,Bangalore,1,2024-04-25,Meta Ads
CUST133025,Kolkata,1,2024-04-25,Influencer
CUST102109,Hyderabad,1,2024-04-25,Organic/SEO
CUST111851,Hyderabad,1,2024-04-25,Google Ads
CUST130916,Ludhiana,2,2024-04-25,Meta Ads
CUST122665,Vadodara,2,2024-04-26,Meta Ads
CUST141017,Kolkata,1,2024-04-26,Google Ads
CUST122913,Pune,1,2024-04-26,Google Ads
CUST109343,Bhopal,2,2024-04-26,Organic/SEO
CUST116362,Kota,3,2024-04-26,Meta Ads
CUST106467,Bangalore,1,2024-04-26,Influencer
CUST105490,Bhopal,2,2024-04-26,Organic/SEO
CUST101797,Kochi,2,2024-04-26,Organic/SEO
CUST100670,Vadodara,2,2024-04-26,Meta Ads
CUST138433,Jaipur,2,2024-04-26,Meta Ads
CUST119165,Varanasi,3,2024-04-26,Meta Ads
CUST113795,Jaipur,2,2024-04-26,Referral
CUST115169,Nagpur,2,2024-04-26,Organic/SEO
CUST135561,Ahmedabad,1,2024-04-26,Meta Ads
CUST110118,Vadodara,2,2024-04-26,Meta Ads
CUST135562,Kochi,2,2024-04-26,Influencer
CUST104971,Chennai,1,2024-04-26,Meta Ads
CUST106786,Kolkata,1,2024-04-26,Meta Ads
CUST106922,Indore,2,2024-04-26,Google Ads
CUST115007,Kolkata,1,2024-04-26,Google Ads
CUST114476,Pune,1,2024-04-26,Meta Ads
CUST116654,Surat,2,2024-04-26,Meta Ads
CUST102477,Chandigarh,2,2024-04-26,Referral
CUST101860,Chennai,1,2024-04-26,Meta Ads
CUST117276,Mumbai,1,2024-04-26,Google Ads
CUST116703,Raipur,3,2024-04-27,Meta Ads
CUST125768,Ahmedabad,1,2024-04-27,Meta Ads
CUST133000,Kolkata,1,2024-04-27,Google Ads
CUST106059,Kolkata,1,2024-04-27,Meta Ads
CUST100667,Indore,2,2024-04-27,Google Ads
CUST132586,Nagpur,2,2024-04-27,Google Ads
CUST125760,Pune,1,2024-04-27,Meta Ads
CUST104450,Ahmedabad,1,2024-04-27,Google Ads
CUST125915,Kolkata,1,2024-04-27,Meta Ads
CUST127089,Delhi,1,2024-04-27,Meta Ads
CUST126720,Hyderabad,1,2024-04-27,Google Ads
CUST108966,Ahmedabad,1,2024-04-27,Meta Ads
CUST138551,Kolkata,1,2024-04-27,Influencer
CUST111091,Bhopal,2,2024-04-27,Google Ads
CUST117356,Chandigarh,2,2024-04-27,Google Ads
CUST108886,Varanasi,3,2024-04-27,Meta Ads
CUST125272,Patna,2,2024-04-27,Referral
CUST114184,Indore,2,2024-04-27,Google Ads
CUST111778,Gwalior,3,2024-04-28,Influencer
CUST121229,Ranchi,3,2024-04-28,Meta Ads
CUST102616,Ludhiana,2,2024-04-28,Meta Ads
CUST115305,Siliguri,3,2024-04-28,Meta Ads
CUST123838,Visakhapatnam,2,2024-04-28,Referral
CUST108791,Dehradun,3,2024-04-28,Meta Ads
CUST109607,Surat,2,2024-04-28,Meta Ads
CUST124249,Hyderabad,1,2024-04-28,Meta Ads
CUST132802,Surat,2,2024-04-28,Meta Ads
CUST120886,Bangalore,1,2024-04-28,Referral
CUST107368,Ahmedabad,1,2024-04-28,Meta Ads
CUST136507,Patna,2,2024-04-28,Google Ads
CUST125774,Chandigarh,2,2024-04-29,Meta Ads
